payroll_item_id,payroll_run_id,payroll_line_id,employee_snapshot_id,employee_id,person_id,employment_relationship_id,item_code,item_name,item_category,amount,currency,taxable,affects_net_pay,cost_company_id,source_object_type,source_object_id,applied_rule_ids,calculation_trace
PI_PL_202604_EMP109_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP109,ESNAP_202604_EMP109,EMP109,PER109,EREL_202604_EMP109,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP109"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP110_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP110,ESNAP_202604_EMP110,EMP110,PER110,EREL_202604_EMP110,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP110_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP110,ESNAP_202604_EMP110,EMP110,PER110,EREL_202604_EMP110,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_SCNY,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP110"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP111_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP111,ESNAP_202604_EMP111,EMP111,PER111,EREL_202604_EMP111,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP111_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP111,ESNAP_202604_EMP111,EMP111,PER111,EREL_202604_EMP111,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP111"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP112_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP112,ESNAP_202604_EMP112,EMP112,PER112,EREL_202604_EMP112,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP112_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP112,ESNAP_202604_EMP112,EMP112,PER112,EREL_202604_EMP112,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP112"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP113_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP113,ESNAP_202604_EMP113,EMP113,PER113,EREL_202604_EMP113,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP113_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP113,ESNAP_202604_EMP113,EMP113,PER113,EREL_202604_EMP113,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP113"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP114_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP114,ESNAP_202604_EMP114,EMP114,PER114,EREL_202604_EMP114,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP114_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP114,ESNAP_202604_EMP114,EMP114,PER114,EREL_202604_EMP114,PERFORMANCE_SALARY,绩效薪资,earning,2400.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 0.8, ""grade_rule_id"": ""PERF_RULE_04"", ""performance_grade"": ""D"", ""performance_record_id"": ""PERF_202604_EMP114"", ""performance_salary"": 2400.0}}"
PI_PL_202604_EMP115_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP115,ESNAP_202604_EMP115,EMP115,PER115,EREL_202604_EMP115,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP115_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP115,ESNAP_202604_EMP115,EMP115,PER115,EREL_202604_EMP115,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP115"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP116_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP116,ESNAP_202604_EMP116,EMP116,PER116,EREL_202604_EMP116,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP116_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP116,ESNAP_202604_EMP116,EMP116,PER116,EREL_202604_EMP116,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP116"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP117_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP117,ESNAP_202604_EMP117,EMP117,PER117,EREL_202604_EMP117,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP117_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP117,ESNAP_202604_EMP117,EMP117,PER117,EREL_202604_EMP117,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP117"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP118_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP118,ESNAP_202604_EMP118,EMP118,PER118,EREL_202604_EMP118,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP118_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP118,ESNAP_202604_EMP118,EMP118,PER118,EREL_202604_EMP118,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP118"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP119_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP119,ESNAP_202604_EMP119,EMP119,PER119,EREL_202604_EMP119,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP119_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP119,ESNAP_202604_EMP119,EMP119,PER119,EREL_202604_EMP119,PERFORMANCE_SALARY,绩效薪资,earning,2400.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 0.8, ""grade_rule_id"": ""PERF_RULE_04"", ""performance_grade"": ""D"", ""performance_record_id"": ""PERF_202604_EMP119"", ""performance_salary"": 2400.0}}"
PI_PL_202604_EMP120_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP120,ESNAP_202604_EMP120,EMP120,PER120,EREL_202604_EMP120,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP120_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP120,ESNAP_202604_EMP120,EMP120,PER120,EREL_202604_EMP120,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP120"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP121_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP121,ESNAP_202604_EMP121,EMP121,PER121,EREL_202604_EMP121,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP121_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP121,ESNAP_202604_EMP121,EMP121,PER121,EREL_202604_EMP121,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP121"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP122_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP122,ESNAP_202604_EMP122,EMP122,PER122,EREL_202604_EMP122,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP122_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP122,ESNAP_202604_EMP122,EMP122,PER122,EREL_202604_EMP122,PERFORMANCE_SALARY,绩效薪资,earning,3600.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.2, ""grade_rule_id"": ""PERF_RULE_02"", ""performance_grade"": ""B"", ""performance_record_id"": ""PERF_202604_EMP122"", ""performance_salary"": 3600.0}}"
PI_PL_202604_EMP123_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP123,ESNAP_202604_EMP123,EMP123,PER123,EREL_202604_EMP123,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP123_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP123,ESNAP_202604_EMP123,EMP123,PER123,EREL_202604_EMP123,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_SCNY,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP123"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP124_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP124,ESNAP_202604_EMP124,EMP124,PER124,EREL_202604_EMP124,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP124_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP124,ESNAP_202604_EMP124,EMP124,PER124,EREL_202604_EMP124,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP124"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP125_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP125,ESNAP_202604_EMP125,EMP125,PER125,EREL_202604_EMP125,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP125_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP125,ESNAP_202604_EMP125,EMP125,PER125,EREL_202604_EMP125,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP125"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP126_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP126,ESNAP_202604_EMP126,EMP126,PER126,EREL_202604_EMP126,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP126_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP126,ESNAP_202604_EMP126,EMP126,PER126,EREL_202604_EMP126,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_SCNY,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP126"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP127_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP127,ESNAP_202604_EMP127,EMP127,PER127,EREL_202604_EMP127,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP127_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP127,ESNAP_202604_EMP127,EMP127,PER127,EREL_202604_EMP127,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP127"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP128_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP128,ESNAP_202604_EMP128,EMP128,PER128,EREL_202604_EMP128,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP128_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP128,ESNAP_202604_EMP128,EMP128,PER128,EREL_202604_EMP128,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP128"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP129_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP129,ESNAP_202604_EMP129,EMP129,PER129,EREL_202604_EMP129,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP129_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP129,ESNAP_202604_EMP129,EMP129,PER129,EREL_202604_EMP129,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP129"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP130_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP130,ESNAP_202604_EMP130,EMP130,PER130,EREL_202604_EMP130,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP130_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP130,ESNAP_202604_EMP130,EMP130,PER130,EREL_202604_EMP130,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP130"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP131_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP131,ESNAP_202604_EMP131,EMP131,PER131,EREL_202604_EMP131,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP131_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP131,ESNAP_202604_EMP131,EMP131,PER131,EREL_202604_EMP131,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP131"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP132_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP132,ESNAP_202604_EMP132,EMP132,PER132,EREL_202604_EMP132,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP132_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP132,ESNAP_202604_EMP132,EMP132,PER132,EREL_202604_EMP132,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP132"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP133_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP133,ESNAP_202604_EMP133,EMP133,PER133,EREL_202604_EMP133,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP133_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP133,ESNAP_202604_EMP133,EMP133,PER133,EREL_202604_EMP133,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP133"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP133_OTHER_ADJUSTMENT,PAYROLL_202604,PL_202604_EMP133,ESNAP_202604_EMP133,EMP133,PER133,EREL_202604_EMP133,OTHER_ADJUSTMENT,其他补扣,deduction,804.6,CNY,1,1,,PayrollAdjustment,,payroll_gross_before_deduction_formula,"{""other_adjustment"": {""attendance_adjustment"": 0.0, ""basic_salary"": 7000.0, ""formula"": ""basic_salary + performance_salary + attendance_adjustment + other_adjustment"", ""other_adjustment"": -804.6, ""performance_salary"": 3000.0, ""result"": 9195.4}}"
PI_PL_202604_EMP134_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP134,ESNAP_202604_EMP134,EMP134,PER134,EREL_202604_EMP134,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP134_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP134,ESNAP_202604_EMP134,EMP134,PER134,EREL_202604_EMP134,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP134"", ""performance_salary"": 3000.0}}"
